"id","wpca:d2","wpca:d1","name","color","r","result","opacity"
"5509a911273a3904f6e71fa6",0.83001269108055,0.920257234726688,"5509a911273a3904f6e71fa6","blue",0.05,1,0.1
"5509a911273a3904f6e71faa",0.520563842527296,0.872324723247232,"5509a911273a3904f6e71faa","blue",0.05,1,0.1
"5509a911273a3904f6e71fae",0.621961288755261,0.987781350482315,"5509a911273a3904f6e71fae","blue",0.05,1,0.1
"5509a911273a3904f6e71fb2",0.632293516837985,0.996141479099678,"5509a911273a3904f6e71fb2","blue",0.05,1,0.1
"5509a911273a3904f6e71fba",0.809880617959338,0.94983922829582,"5509a911273a3904f6e71fba","blue",0.05,1,0.1
"5509a911273a3904f6e71fbe",0.861835388282912,0.810289389067524,"5509a911273a3904f6e71fbe","blue",0.05,1,0.1
"5509a911273a3904f6e71fc2",0.86844563141687,0.815434083601286,"5509a911273a3904f6e71fc2","blue",0.05,1,0.1
"5509a911273a3904f6e71fc6",0.826076902792216,0.930546623794212,"5509a911273a3904f6e71fc6","blue",0.05,1,0.1
"5509a911273a3904f6e71fca",0.629756882119793,0.40128617363344,"5509a911273a3904f6e71fca","blue",0.05,1,0.1
"5509a912273a3904f6e71fce",0.630681454059508,0.986495176848875,"5509a912273a3904f6e71fce","blue",0.05,1,0.1
"5509a912273a3904f6e71fd2",0.914862699273025,0.936334405144695,"5509a912273a3904f6e71fd2","blue",0.05,1,0.1
"5509a912273a3904f6e71fd6",0.607682416782721,0.905466237942122,"5509a912273a3904f6e71fd6","blue",0.05,1,0.1
"5509a912273a3904f6e71fda",0.59242076667992,0.882958199356913,"5509a912273a3904f6e71fda","blue",0.05,1,0.1
"5509a912273a3904f6e71fde",0.847478116463491,0.886173633440514,"5509a912273a3904f6e71fde","blue",0.05,1,0.1
"5509a912273a3904f6e71fe2",0.778439952534347,0.77556270096463,"5509a912273a3904f6e71fe2","blue",0.05,1,0.1
"5509a912273a3904f6e71fe6",0.61917857032918,0.985852090032154,"5509a912273a3904f6e71fe6","blue",0.05,1,0.1
"5509a912273a3904f6e71fea",0.683721918564995,0.827652733118971,"5509a912273a3904f6e71fea","blue",0.05,1,0.1
"5509a912273a3904f6e71fee",0.619325157632348,0.991639871382637,"5509a912273a3904f6e71fee","blue",0.05,1,0.1
"5509a912273a3904f6e71ff2",0.855347926973582,0.964630225080386,"5509a912273a3904f6e71ff2","blue",0.05,1,0.1
"5509a912273a3904f6e71ff6",0.588262170892035,0.921543408360129,"5509a912273a3904f6e71ff6","blue",0.05,1,0.1
"5509a912273a3904f6e71ffa",0.850046641408222,0.920257234726688,"5509a912273a3904f6e71ffa","blue",0.05,1,0.1
"5509a912273a3904f6e71ffe",0.777090516097254,0.828938906752412,"5509a912273a3904f6e71ffe","blue",0.05,1,0.1
"5509a912273a3904f6e72002",0.624703990688578,0.992926045016077,"5509a912273a3904f6e72002","blue",0.05,1,0.1
"5509a912273a3904f6e72006",0.62919953542511,0.998713826366559,"5509a912273a3904f6e72006","blue",0.05,1,0.1
"5509a913273a3904f6e7200a",0.911052461767052,0.995498392282958,"5509a913273a3904f6e7200a","blue",0.05,1,0.1
"5509a913273a3904f6e7200e",0.902176598238988,0.990996784565916,"5509a913273a3904f6e7200e","blue",0.05,1,0.1
"5509a913273a3904f6e72012",0.807169280977517,0.885530546623794,"5509a913273a3904f6e72012","blue",0.05,1,0.1
"5509a913273a3904f6e72016",0.549581714502393,0.989536621823617,"5509a913273a3904f6e72016","blue",0.05,1,0.1
"5509a913273a3904f6e7201a",0.671480599284661,0.926688102893891,"5509a913273a3904f6e7201a","blue",0.05,1,0.1
"5509a913273a3904f6e7201e",0.338195659785176,0.810924369747899,"5509a913273a3904f6e7201e","blue",0.05,1,0.1
"5509a913273a3904f6e72022",0.885136743346292,0.945980707395498,"5509a913273a3904f6e72022","blue",0.05,1,0.1
"5509a913273a3904f6e72026",0.583536425831929,0.935048231511254,"5509a913273a3904f6e72026","blue",0.05,1,0.1
"5509a913273a3904f6e7202a",0.588804758579,0.939549839228296,"5509a913273a3904f6e7202a","blue",0.05,1,0.1
"5509a913273a3904f6e7202e",0.630965197423535,0.99935691318328,"5509a913273a3904f6e7202e","blue",0.05,1,0.1
"5509a913273a3904f6e72032",0.769431049671884,0.704180064308682,"5509a913273a3904f6e72032","blue",0.05,1,0.1
"5509a913273a3904f6e72036",0.890935682847038,0.981350482315113,"5509a913273a3904f6e72036","blue",0.05,1,0.1
"5509a913273a3904f6e7203e",0.82042897653865,0.864951768488746,"5509a913273a3904f6e7203e","blue",0.05,1,0.1
"5509a914273a3904f6e72042",0.882970918473519,0.97556270096463,"5509a914273a3904f6e72042","blue",0.05,1,0.1
"5509a914273a3904f6e72046",0.630906466611309,0.99935691318328,"5509a914273a3904f6e72046","blue",0.05,1,0.1
"5509a914273a3904f6e7204a",0.635240693462603,0.994855305466238,"5509a914273a3904f6e7204a","blue",0.05,1,0.1
"5509a914273a3904f6e7204e",0.807597635032823,0.82443729903537,"5509a914273a3904f6e7204e","blue",0.05,1,0.1
"5509a914273a3904f6e72056",0.617849508891789,0.883601286173633,"5509a914273a3904f6e72056","blue",0.05,1,0.1
"5509a914273a3904f6e7205a",0.6259794913926,0.994212218649518,"5509a914273a3904f6e7205a","blue",0.05,1,0.1
"5509a914273a3904f6e7205e",0.622738612688702,0.981993569131833,"5509a914273a3904f6e7205e","blue",0.05,1,0.1
"5509a914273a3904f6e72062",0.472238327059747,0.845756457564576,"5509a914273a3904f6e72062","blue",0.05,1,0.1
"5509a914273a3904f6e72066",0.808624263730085,0.962057877813505,"5509a914273a3904f6e72066","blue",0.05,1,0.1
"5509a914273a3904f6e7206a",0.635495109285107,0.978135048231511,"5509a914273a3904f6e7206a","blue",0.05,1,0.1
"5509a914273a3904f6e7206e",0.639820634014665,0.997427652733119,"5509a914273a3904f6e7206e","blue",0.05,1,0.1
"5509a914273a3904f6e72072",0.627155441539808,0.990996784565916,"5509a914273a3904f6e72072","blue",0.05,1,0.1
"5509a914273a3904f6e72076",0.621577490572743,0.954983922829582,"5509a914273a3904f6e72076","blue",0.05,1,0.1
"5509a914273a3904f6e7207a",0.674262827637639,0.997427652733119,"5509a914273a3904f6e7207a","blue",0.05,1,0.1
"5509a914273a3904f6e7207e",0.47191124066524,0.962248322147651,"5509a914273a3904f6e7207e","blue",0.05,1,0.1
"5509a915273a3904f6e72086",0.630491068593668,0.997427652733119,"5509a915273a3904f6e72086","blue",0.05,1,0.1
"5509a915273a3904f6e7208a",0.920478555322723,0.953054662379421,"5509a915273a3904f6e7208a","blue",0.05,1,0.1
"5509a915273a3904f6e7208e",0.636972692476012,0.998713826366559,"5509a915273a3904f6e7208e","blue",0.05,1,0.1
"5509a915273a3904f6e72092",0.887004869836164,0.872668810289389,"5509a915273a3904f6e72092","blue",0.05,1,0.1
"5509a915273a3904f6e72096",0.772732252743177,0.901607717041801,"5509a915273a3904f6e72096","blue",0.05,1,0.1
"5509a915273a3904f6e7209a",0.878856810261255,0.814790996784566,"5509a915273a3904f6e7209a","blue",0.05,1,0.1
"5509a915273a3904f6e7209e",0.641821986889259,0.934405144694534,"5509a915273a3904f6e7209e","blue",0.05,1,0.1
"5509a915273a3904f6e720a2",0.630464507883921,0.87588424437299,"5509a915273a3904f6e720a2","blue",0.05,1,0.1
"5509a915273a3904f6e720aa",0.872133357412235,0.953697749196141,"5509a915273a3904f6e720aa","blue",0.05,1,0.1
"5509a915273a3904f6e720ae",0.696034391881822,0.860450160771704,"5509a915273a3904f6e720ae","blue",0.05,1,0.1
"5509a915273a3904f6e720b2",0.932768505224905,0.929260450160772,"5509a915273a3904f6e720b2","blue",0.05,1,0.1
"5509a915273a3904f6e720ba",0.624134742979124,0.994855305466238,"5509a915273a3904f6e720ba","blue",0.05,1,0.1
"5509a915273a3904f6e720be",0.666293326417513,0.70096463022508,"5509a915273a3904f6e720be","blue",0.05,1,0.1
"5509a915273a3904f6e720c2",0.701345130758145,0.698392282958199,"5509a915273a3904f6e720c2","blue",0.05,1,0.1
"5509a915273a3904f6e720c6",0.635104935725282,0.993569131832797,"5509a915273a3904f6e720c6","blue",0.05,1,0.1
"5509a916273a3904f6e720ca",0.634452115829209,0.995498392282958,"5509a916273a3904f6e720ca","blue",0.05,1,0.1
"5509a916273a3904f6e720ce",0.88512515244927,0.953054662379421,"5509a916273a3904f6e720ce","blue",0.05,1,0.1
"5509a916273a3904f6e720d2",0.595328874288652,0.94983922829582,"5509a916273a3904f6e720d2","blue",0.05,1,0.1
"5509a916273a3904f6e720d6",0.639437999852302,0.989710610932476,"5509a916273a3904f6e720d6","blue",0.05,1,0.1
"5509a916273a3904f6e720da",0.632849427755424,0.979421221864952,"5509a916273a3904f6e720da","blue",0.05,1,0.1
"5509a916273a3904f6e720de",0.897640429824705,0.986495176848875,"5509a916273a3904f6e720de","blue",0.05,1,0.1
"5509a916273a3904f6e720e2",0.63195232182016,0.998070739549839,"5509a916273a3904f6e720e2","blue",0.05,1,0.1
"5509a916273a3904f6e720e6",0.88335434602481,0.836655948553055,"5509a916273a3904f6e720e6","blue",0.05,1,0.1
"5509a916273a3904f6e720ea",0.656751206206717,0.95112540192926,"5509a916273a3904f6e720ea","blue",0.05,1,0.1
"5509a916273a3904f6e720f2",0.700550927441512,0.986495176848875,"5509a916273a3904f6e720f2","blue",0.05,1,0.1
"5509a916273a3904f6e720f6",0.628381135966863,0.994212218649518,"5509a916273a3904f6e720f6","blue",0.05,1,0.1
"5509a916273a3904f6e720fa",0.631160723664878,0.998070739549839,"5509a916273a3904f6e720fa","blue",0.05,1,0.1
"5509a916273a3904f6e720fe",0.34740890900026,0.970588235294118,"5509a916273a3904f6e720fe","blue",0.05,1,0.1
"5509a916273a3904f6e72102",0.633519025654414,0.998713826366559,"5509a916273a3904f6e72102","blue",0.05,1,0.1
"5509a917273a3904f6e72106",0.631111536122485,0.994212218649518,"5509a917273a3904f6e72106","blue",0.05,1,0.1
"5509a917273a3904f6e7210a",0.91202232061426,0.993569131832797,"5509a917273a3904f6e7210a","blue",0.05,1,0.1
"5509a917273a3904f6e7210e",0.684741289805592,0.763987138263666,"5509a917273a3904f6e7210e","blue",0.05,1,0.1
"5509a917273a3904f6e72112",0.89172442317221,0.991639871382637,"5509a917273a3904f6e72112","blue",0.05,1,0.1
"5509a917273a3904f6e72116",0.927834417209235,0.791639871382637,"5509a917273a3904f6e72116","blue",0.05,1,0.1
"5509a917273a3904f6e7211a",0.906044443241923,0.857234726688103,"5509a917273a3904f6e7211a","blue",0.05,1,0.1
"5509a917273a3904f6e7211e",0.630105158073678,0.995498392282958,"5509a917273a3904f6e7211e","blue",0.05,1,0.1
"5509a917273a3904f6e72122",0.628319845699809,0.998070739549839,"5509a917273a3904f6e72122","blue",0.05,1,0.1
"5509a917273a3904f6e72126",0.630350375646244,1,"5509a917273a3904f6e72126","blue",0.05,1,0.1
"5509a917273a3904f6e7212a",0.948151482653861,0.957556270096463,"5509a917273a3904f6e7212a","blue",0.05,1,0.1
"5509a917273a3904f6e7212e",0.849959365385853,0.996784565916399,"5509a917273a3904f6e7212e","blue",0.05,1,0.1
"5509a917273a3904f6e72132",0.425932126718872,0.995271867612293,"5509a917273a3904f6e72132","blue",0.05,1,0.1
"5509a917273a3904f6e72136",0.844948909784547,0.888102893890675,"5509a917273a3904f6e72136","blue",0.05,1,0.1
"5509a917273a3904f6e7213a",0.634368189398848,0.99935691318328,"5509a917273a3904f6e7213a","blue",0.05,1,0.1
"5509a917273a3904f6e7213e",0.813540423478384,0.913214990138067,"5509a917273a3904f6e7213e","blue",0.05,1,0.1
"5509a918273a3904f6e72142",0.896537094565047,0.985852090032154,"5509a918273a3904f6e72142","blue",0.05,1,0.1
"5509a918273a3904f6e72146",0.961052931386773,0.967845659163987,"5509a918273a3904f6e72146","blue",0.05,1,0.1
"5509a918273a3904f6e7214a",0.573548106217836,0.932475884244373,"5509a918273a3904f6e7214a","blue",0.05,1,0.1
"5509a918273a3904f6e7214e",0.644312264479355,0.984565916398714,"5509a918273a3904f6e7214e","blue",0.05,1,0.1
"5509a918273a3904f6e72156",0.614679752145816,0.994212218649518,"5509a918273a3904f6e72156","blue",0.05,1,0.1
"5509a918273a3904f6e7215e",0.616071735428715,0.97556270096463,"5509a918273a3904f6e7215e","blue",0.05,1,0.1
"5509a918273a3904f6e72162",0.906190792564365,0.996141479099678,"5509a918273a3904f6e72162","blue",0.05,1,0.1
"5509a918273a3904f6e72166",0.841460083947215,0.992282958199357,"5509a918273a3904f6e72166","blue",0.05,1,0.1
"5509a918273a3904f6e7216a",0.901128037497161,0.958842443729904,"5509a918273a3904f6e7216a","blue",0.05,1,0.1
"5509a918273a3904f6e7216e",0.554649703238423,0.995735607675906,"5509a918273a3904f6e7216e","blue",0.05,1,0.1
"5509a918273a3904f6e72172",0.900745730500464,0.994855305466238,"5509a918273a3904f6e72172","blue",0.05,1,0.1
"5509a918273a3904f6e72176",0.895568439803025,0.997041420118343,"5509a918273a3904f6e72176","blue",0.05,1,0.1
"5509a919273a3904f6e7217a",0.625046373510245,0.995498392282958,"5509a919273a3904f6e7217a","blue",0.05,1,0.1
"5509a919273a3904f6e72182",0.639216683189708,0.994212218649518,"5509a919273a3904f6e72182","blue",0.05,1,0.1
"5509a919273a3904f6e72186",0.634159514090438,0.996784565916399,"5509a919273a3904f6e72186","blue",0.05,1,0.1
"5509a919273a3904f6e7218a",0.601715337866443,0.915755627009646,"5509a919273a3904f6e7218a","blue",0.05,1,0.1
"5509a919273a3904f6e7218e",0.862906749232059,0.961414790996785,"5509a919273a3904f6e7218e","blue",0.05,1,0.1
"5509a919273a3904f6e72192",0.617778627266518,0.981993569131833,"5509a919273a3904f6e72192","blue",0.05,1,0.1
"5509a919273a3904f6e72196",0.793351724545052,0.854019292604502,"5509a919273a3904f6e72196","blue",0.05,1,0.1
"5509a919273a3904f6e7219a",0.6393658638223,0.913183279742765,"5509a919273a3904f6e7219a","blue",0.05,1,0.1
"5509a919273a3904f6e7219e",0.634650024692293,1,"5509a919273a3904f6e7219e","blue",0.05,1,0.1
"5509a919273a3904f6e721a2",0.629343700702048,0.989067524115756,"5509a919273a3904f6e721a2","blue",0.05,1,0.1
"5509a919273a3904f6e721a6",0.997488906186366,0.933118971061093,"5509a919273a3904f6e721a6","blue",0.05,1,0.1
"5509a919273a3904f6e721aa",0.469461975572002,0.899230769230769,"5509a919273a3904f6e721aa","blue",0.05,1,0.1
"5509a919273a3904f6e721ae",0.639512733262337,0.993569131832797,"5509a919273a3904f6e721ae","blue",0.05,1,0.1
"5509a919273a3904f6e721b2",0.945336344383416,0.864951768488746,"5509a919273a3904f6e721b2","blue",0.05,1,0.1
"5509a91a273a3904f6e721b6",0.640697915630114,1,"5509a91a273a3904f6e721b6","blue",0.05,1,0.1
"5509a91a273a3904f6e721ba",0.633259262790675,0.997427652733119,"5509a91a273a3904f6e721ba","blue",0.05,1,0.1
"5509a91a273a3904f6e721be",0.557363628842998,0.769131832797428,"5509a91a273a3904f6e721be","blue",0.05,1,0.1
"5509a91a273a3904f6e721c2",0.639914031569769,0.960771704180064,"5509a91a273a3904f6e721c2","blue",0.05,1,0.1
"5509a91a273a3904f6e721c6",0.847909017008663,0.918971061093248,"5509a91a273a3904f6e721c6","blue",0.05,1,0.1
"5509a91a273a3904f6e721ca",0.630150959371359,0.99935691318328,"5509a91a273a3904f6e721ca","blue",0.05,1,0.1
"5509a91a273a3904f6e721ce",0.616759772743214,0.984565916398714,"5509a91a273a3904f6e721ce","blue",0.05,1,0.1
"5509a91a273a3904f6e721d2",0.66279470930366,0.802214022140221,"5509a91a273a3904f6e721d2","blue",0.05,1,0.1
"5509a91a273a3904f6e721d6",0.746301664341571,0.854019292604502,"5509a91a273a3904f6e721d6","blue",0.05,1,0.1
"5509a91a273a3904f6e721da",0.861128648981988,0.931189710610932,"5509a91a273a3904f6e721da","blue",0.05,1,0.1
"5509a91a273a3904f6e721de",0.606796792925798,0.947909967845659,"5509a91a273a3904f6e721de","blue",0.05,1,0.1
"5509a91a273a3904f6e721e2",0.816806485298803,0.92604501607717,"5509a91a273a3904f6e721e2","blue",0.05,1,0.1
"5509a91a273a3904f6e721e6",0.663065699437978,0.954983922829582,"5509a91a273a3904f6e721e6","blue",0.05,1,0.1
"5509a91a273a3904f6e721ea",0.89650233276302,0.978135048231511,"5509a91a273a3904f6e721ea","blue",0.05,1,0.1
"5509a91b273a3904f6e721ee",0.78121126963374,0.94983922829582,"5509a91b273a3904f6e721ee","blue",0.05,1,0.1
"5509a91b273a3904f6e721f2",0.870422162310414,0.973372781065089,"5509a91b273a3904f6e721f2","blue",0.05,1,0.1
"5509a91b273a3904f6e721f6",0.903603707654451,0.877813504823151,"5509a91b273a3904f6e721f6","blue",0.05,1,0.1
"5509a91b273a3904f6e721fa",0.800549642506609,0.87395498392283,"5509a91b273a3904f6e721fa","blue",0.05,1,0.1
"5509a91b273a3904f6e721fe",0.860577149009473,0.939549839228296,"5509a91b273a3904f6e721fe","blue",0.05,1,0.1
"5509a91b273a3904f6e72202",0.890065541072988,0.977491961414791,"5509a91b273a3904f6e72202","blue",0.05,1,0.1
"5509a91b273a3904f6e72206",0.814352250838304,0.878456591639871,"5509a91b273a3904f6e72206","blue",0.05,1,0.1
"5509a91b273a3904f6e7220a",0.885098274127687,0.970418006430868,"5509a91b273a3904f6e7220a","blue",0.05,1,0.1
"5509a91b273a3904f6e7220e",0.62741511725079,0.997427652733119,"5509a91b273a3904f6e7220e","blue",0.05,1,0.1
"5509a91b273a3904f6e72212",0.905113809275,0.97491961414791,"5509a91b273a3904f6e72212","blue",0.05,1,0.1
"5509a91b273a3904f6e72216",0.868417562861964,0.947266881028939,"5509a91b273a3904f6e72216","blue",0.05,1,0.1
"5509a91b273a3904f6e7221a",0.630353863752907,0.992926045016077,"5509a91b273a3904f6e7221a","blue",0.05,1,0.1
"5509a91b273a3904f6e7221e",0.630267711888384,0.997427652733119,"5509a91b273a3904f6e7221e","blue",0.05,1,0.1
"5509a91b273a3904f6e72222",0.640952896751914,0.996784565916399,"5509a91b273a3904f6e72222","blue",0.05,1,0.1
"5509a91b273a3904f6e72226",0.640233125536743,0.988424437299035,"5509a91b273a3904f6e72226","blue",0.05,1,0.1
"5509a91b273a3904f6e7222a",0.916581527500664,0.838585209003215,"5509a91b273a3904f6e7222a","blue",0.05,1,0.1
"5509a91c273a3904f6e7222e",0.503416174833701,0.983076923076923,"5509a91c273a3904f6e7222e","blue",0.05,1,0.1
"5509a91c273a3904f6e72232",0.856164897469311,0.994855305466238,"5509a91c273a3904f6e72232","blue",0.05,1,0.1
"5509a91c273a3904f6e72236",0.618429518358953,0.990996784565916,"5509a91c273a3904f6e72236","blue",0.05,1,0.1
"5509a91c273a3904f6e7223a",0.90552788317296,0.993569131832797,"5509a91c273a3904f6e7223a","blue",0.05,1,0.1
"5509a91c273a3904f6e7223e",0.879130006474017,0.969131832797428,"5509a91c273a3904f6e7223e","blue",0.05,1,0.1
"5509a91c273a3904f6e72242",0.833291429685177,0.989067524115756,"5509a91c273a3904f6e72242","blue",0.05,1,0.1
"5509a91c273a3904f6e72246",0.874228544497655,0.886816720257235,"5509a91c273a3904f6e72246","blue",0.05,1,0.1
"mp_AdrianaAnastasov",0.0923603247106821,1,"mp_AdrianaAnastasov","green",0.05,1,0.1
"mp_AnaFilipovic",0.0455908763655473,1,"mp_AnaFilipovic","green",0.05,1,0.1
"mp_BiljanaHasanovicKorac",0.57183061384413,0.848684210526316,"mp_BiljanaHasanovicKorac","green",0.05,1,0.1
"mp_BiljanaIlicStoshic",0.1157929375379,0.990521327014218,"mp_BiljanaIlicStoshic","green",0.05,1,0.1
"mp_BiljanaPanticPilja",0.104696735126454,0.99438202247191,"mp_BiljanaPanticPilja","green",0.05,1,0.1
"mp_BiljanaSavovic",0.0947516574673354,1,"mp_BiljanaSavovic","green",0.05,1,0.1
"mp_BranislavDrBlazhic",0.12434449890723,0.977011494252874,"mp_BranislavDrBlazhic","green",0.05,1,0.1
"mp_BrankaBoshnjak",0.0846879417154978,1,"mp_BrankaBoshnjak","green",0.05,1,0.1
"mp_BrankaKaravidic",0.702058870230546,0.835294117647059,"mp_BrankaKaravidic","green",0.05,1,0.1
"mp_BrankoProfDrDjurovic",0.110113712438223,0.987654320987654,"mp_BrankoProfDrDjurovic","green",0.05,1,0.1
"mp_BrankoRuzhic",0.275029386131406,0.914634146341463,"mp_BrankoRuzhic","green",0.05,1,0.1
"mp_DraganaDrBarishic",0.0915368194377976,1,"mp_DraganaDrBarishic","green",0.05,1,0.1
"mp_DraganMarkovic",0.0207286656599419,1,"mp_DraganMarkovic","green",0.05,1,0.1
"mp_DraganNikolic",0.0564287028264072,1,"mp_DraganNikolic","green",0.05,1,0.1
"mp_DraganPaunovic",0.121722802297572,0.989189189189189,"mp_DraganPaunovic","green",0.05,1,0.1
"mp_DraganPolovina",0.0481309811495461,1,"mp_DraganPolovina","green",0.05,1,0.1
"mp_DraganShormaz",0.166963427314701,0.952380952380952,"mp_DraganShormaz","green",0.05,1,0.1
"mp_DraganShutanovats",0.821975497908278,0.628571428571429,"mp_DraganShutanovats","green",0.05,1,0.1
"mp_DraganTodorovic",0.152010444050355,0.980099502487562,"mp_DraganTodorovic","green",0.05,1,0.1
"mp_DragoljubProfDrMicunovic",9.96489661049198e-09,1,"mp_DragoljubProfDrMicunovic","green",0.05,1,0.1
"mp_DragoljubZindovic",0.136163401830597,0.979899497487437,"mp_DragoljubZindovic","green",0.05,1,0.1
"mp_DragomirKaric",0.141910228552691,0.854545454545454,"mp_DragomirKaric","green",0.05,1,0.1
"mp_DubravkaFilipovski",0.148334939243042,0.974522292993631,"mp_DubravkaFilipovski","green",0.05,1,0.1
"mp_DushanStupar",0.105842341448333,0.995260663507109,"mp_DushanStupar","green",0.05,1,0.1
"mp_DushitsaNikolic",0.113276709137175,0.977142857142857,"mp_DushitsaNikolic","green",0.05,1,0.1
"mp_EnisImamovic",0.234773730509673,0.5625,"mp_EnisImamovic","green",0.05,1,0.1
"mp_GoranBogdanovic",0.34903323608477,0.871794871794872,"mp_GoranBogdanovic","green",0.05,1,0.1
"mp_GoranCiric",0.371628470155512,0.825581395348837,"mp_GoranCiric","green",0.05,1,0.1
"mp_GoranVukadinovic",0.104473161162174,0.995169082125604,"mp_GoranVukadinovic","green",0.05,1,0.1
"mp_GordanaDrZoric",0.105669571517614,0.995260663507109,"mp_GordanaDrZoric","green",0.05,1,0.1
"mp_GordanaChomic",0.638078167445824,0.648648648648649,"mp_GordanaChomic","green",0.05,1,0.1
"mp_GordanaTopic",0.0509713574083417,1,"mp_GordanaTopic","green",0.05,1,0.1
"mp_GrozdanaBanats",0.196559231567371,0.951219512195122,"mp_GrozdanaBanats","green",0.05,1,0.1
"mp_IvanaDinic",0.103191226753259,0.995073891625616,"mp_IvanaDinic","green",0.05,1,0.1
"mp_IvanKaric",0.509685786053151,0.565217391304348,"mp_IvanKaric","green",0.05,1,0.1
"mp_KatarinaRakic",0.104559476835453,0.994594594594595,"mp_KatarinaRakic","green",0.05,1,0.1
"mp_KatarinaShushnjar",0.111993993485744,0.990291262135922,"mp_KatarinaShushnjar","green",0.05,1,0.1
"mp_KrstimirPantic",0.13602338506733,0.97887323943662,"mp_KrstimirPantic","green",0.05,1,0.1
"mp_LjibushkaLakatosh",0.0956569456353782,1,"mp_LjibushkaLakatosh","green",0.05,1,0.1
"mp_LjiljanaKosoric",0.303418905945978,0.900552486187845,"mp_LjiljanaKosoric","green",0.05,1,0.1
"mp_LjiljanaMalushic",0.093931996447985,1,"mp_LjiljanaMalushic","green",0.05,1,0.1
"mp_LjubitsaMrdakovicTodorovic",0.115426648970106,0.995145631067961,"mp_LjubitsaMrdakovicTodorovic","green",0.05,1,0.1
"mp_MarkoDjurishic",0.750903264195424,0.845238095238095,"mp_MarkoDjurishic","green",0.05,1,0.1
"mp_MarkoProfDrAtlagic",0.0787804823111081,1,"mp_MarkoProfDrAtlagic","green",0.05,1,0.1
"mp_MilanDjuritsa",0.169154353041668,0.974683544303797,"mp_MilanDjuritsa","green",0.05,1,0.1
"mp_MilanDrLatkovic",0.224063545028599,0.960227272727273,"mp_MilanDrLatkovic","green",0.05,1,0.1
"mp_MilanKorac",0.209517823134537,0.954545454545455,"mp_MilanKorac","green",0.05,1,0.1
"mp_MilanKrkobabic",0.0848298129819376,0.985714285714286,"mp_MilanKrkobabic","green",0.05,1,0.1
"mp_MilanNovakovic",0.0947516574673347,1,"mp_MilanNovakovic","green",0.05,1,0.1
"mp_MilinkoZhivkovic",0.151781254534036,0.972222222222222,"mp_MilinkoZhivkovic","green",0.05,1,0.1
"mp_MiljanaNikolic",0.0467271204816531,1,"mp_MiljanaNikolic","green",0.05,1,0.1
"mp_MiljanaZindovic",0.123562537649937,1,"mp_MiljanaZindovic","green",0.05,1,0.1
"mp_MiloradStoshic",0.171292182703596,0.9453125,"mp_MiloradStoshic","green",0.05,1,0.1
"mp_MiloshToshanic",0.0947516574673353,1,"mp_MiloshToshanic","green",0.05,1,0.1
"mp_MilutinMrkonjic",0.165093274653123,0.934579439252336,"mp_MilutinMrkonjic","green",0.05,1,0.1
"mp_MiodragLinta",0.134869313309975,0.990430622009569,"mp_MiodragLinta","green",0.05,1,0.1
"mp_MiodragNikolic",0.262908646081216,0.864583333333333,"mp_MiodragNikolic","green",0.05,1,0.1
"mp_MirkoChikiriz",0.185672691366745,0.955882352941177,"mp_MirkoChikiriz","green",0.05,1,0.1
"mp_MirkoKrlic",0.14471233011192,0.967320261437909,"mp_MirkoKrlic","green",0.05,1,0.1
"mp_MiroljubStankovic",0.0643481729920729,0.989473684210526,"mp_MiroljubStankovic","green",0.05,1,0.1
"mp_MomoCholakovic",0.0886574076448562,0.990196078431373,"mp_MomoCholakovic","green",0.05,1,0.1
"mp_NadaLazic",0.721382963648468,0.602941176470588,"mp_NadaLazic","green",0.05,1,0.1
"mp_NatashaVuchkovic",0.763936642724089,0.211538461538462,"mp_NatashaVuchkovic","green",0.05,1,0.1
"mp_NinoslavDrGiric",0.0947516574673353,1,"mp_NinoslavDrGiric","green",0.05,1,0.1
"mp_ObradDrIsailovic",0.229147083825442,0.952631578947368,"mp_ObradDrIsailovic","green",0.05,1,0.1
"mp_OlgitsaBatic",0.133504723926322,0.907407407407407,"mp_OlgitsaBatic","green",0.05,1,0.1
"mp_RadmiloKostic",0.104929152996354,1,"mp_RadmiloKostic","green",0.05,1,0.1
"mp_RizaHalimi",0.54477645275139,0.275862068965517,"mp_RizaHalimi","green",0.05,1,0.1
"mp_SanjaNikolic",0.0896585364259102,1,"mp_SanjaNikolic","green",0.05,1,0.1
"mp_SanjaTutsakovic",0.0883717797906148,1,"mp_SanjaTutsakovic","green",0.05,1,0.1
"mp_SashaMaksimovic",0.0917566569942663,1,"mp_SashaMaksimovic","green",0.05,1,0.1
"mp_SashaMirkovic",0.0248898764671211,1,"mp_SashaMirkovic","green",0.05,1,0.1
"mp_SinishaMaksimovic",0.130454080052111,0.988372093023256,"mp_SinishaMaksimovic","green",0.05,1,0.1
"mp_SonjaVlahovic",0.0947516574673362,1,"mp_SonjaVlahovic","green",0.05,1,0.1
"mp_SuzanaSharats",0.0660397940098925,1,"mp_SuzanaSharats","green",0.05,1,0.1
"mp_VanjaVukic",0.130194716968923,0.979020979020979,"mp_VanjaVukic","green",0.05,1,0.1
"mp_VladimirDjukanovic",0.164305287945305,0.975247524752475,"mp_VladimirDjukanovic","green",0.05,1,0.1
"mp_VladimirDrOrlic",0.093435903413765,1,"mp_VladimirDrOrlic","green",0.05,1,0.1
"mp_VladimirProfDrMarinkovic",0.128240237537398,0.972602739726027,"mp_VladimirProfDrMarinkovic","green",0.05,1,0.1
